"","time","latitude","longitude","CRW_SST"
"4037",1996-11-27 12:00:00,"19.775","-155.075",25.66
"4038",1996-11-28 12:00:00,"19.775","-155.075",25.76
"4039",1996-11-29 12:00:00,"19.775","-155.075",25.73
"4040",1996-11-30 12:00:00,"19.775","-155.075",25.73
"4041",1996-12-01 12:00:00,"19.775","-155.075",25.38
"4042",1996-12-02 12:00:00,"19.775","-155.075",25.02
"4043",1996-12-03 12:00:00,"19.775","-155.075",25.18
"4044",1996-12-04 12:00:00,"19.775","-155.075",25.11
"4045",1996-12-05 12:00:00,"19.775","-155.075",25.24
"4046",1996-12-06 12:00:00,"19.775","-155.075",25.22
"4047",1996-12-07 12:00:00,"19.775","-155.075",25.13
"4048",1996-12-08 12:00:00,"19.775","-155.075",24.75
"4049",1996-12-09 12:00:00,"19.775","-155.075",24.77
"4050",1996-12-10 12:00:00,"19.775","-155.075",24.59
"4051",1996-12-11 12:00:00,"19.775","-155.075",24.57
"4052",1996-12-12 12:00:00,"19.775","-155.075",24.26
"4053",1996-12-13 12:00:00,"19.775","-155.075",24.27
"4054",1996-12-14 12:00:00,"19.775","-155.075",24.35
"4055",1996-12-15 12:00:00,"19.775","-155.075",24.49
"4056",1996-12-16 12:00:00,"19.775","-155.075",24.55
"4057",1996-12-17 12:00:00,"19.775","-155.075",24.56
"4058",1996-12-18 12:00:00,"19.775","-155.075",24.54
"4059",1996-12-19 12:00:00,"19.775","-155.075",24.57
"4060",1996-12-20 12:00:00,"19.775","-155.075",24.59
"4061",1996-12-21 12:00:00,"19.775","-155.075",24.67
"4062",1996-12-22 12:00:00,"19.775","-155.075",24.81
"4063",1996-12-23 12:00:00,"19.775","-155.075",24.92
"4064",1996-12-24 12:00:00,"19.775","-155.075",24.71
"4065",1996-12-25 12:00:00,"19.775","-155.075",24.46
"4066",1996-12-26 12:00:00,"19.775","-155.075",24.67
"4067",1996-12-27 12:00:00,"19.775","-155.075",24.78
"4068",1996-12-28 12:00:00,"19.775","-155.075",24.82
"4069",1996-12-29 12:00:00,"19.775","-155.075",24.76
"4070",1996-12-30 12:00:00,"19.775","-155.075",24.68
"4071",1996-12-31 12:00:00,"19.775","-155.075",24.91
"4072",1997-01-01 12:00:00,"19.775","-155.075",24.99
"4073",1997-01-02 12:00:00,"19.775","-155.075",24.92
"4074",1997-01-03 12:00:00,"19.775","-155.075",24.77
"4075",1997-01-04 12:00:00,"19.775","-155.075",24.72
"4076",1997-01-05 12:00:00,"19.775","-155.075",24.68
"4077",1997-01-06 12:00:00,"19.775","-155.075",24.8
"4078",1997-01-07 12:00:00,"19.775","-155.075",24.8
"4079",1997-01-08 12:00:00,"19.775","-155.075",24.89
"4080",1997-01-09 12:00:00,"19.775","-155.075",24.9
"4081",1997-01-10 12:00:00,"19.775","-155.075",25
"4082",1997-01-11 12:00:00,"19.775","-155.075",24.73
"4083",1997-01-12 12:00:00,"19.775","-155.075",24.71
"4084",1997-01-13 12:00:00,"19.775","-155.075",24.65
"4085",1997-01-14 12:00:00,"19.775","-155.075",24.6
"4086",1997-01-15 12:00:00,"19.775","-155.075",24.69
"4087",1997-01-16 12:00:00,"19.775","-155.075",24.69
"4088",1997-01-17 12:00:00,"19.775","-155.075",24.72
"4089",1997-01-18 12:00:00,"19.775","-155.075",24.6
"4090",1997-01-19 12:00:00,"19.775","-155.075",24.6
"4091",1997-01-20 12:00:00,"19.775","-155.075",24.46
"4092",1997-01-21 12:00:00,"19.775","-155.075",24.35
"4093",1997-01-22 12:00:00,"19.775","-155.075",24.5
"4094",1997-01-23 12:00:00,"19.775","-155.075",24.49
"4095",1997-01-24 12:00:00,"19.775","-155.075",24.45
"4096",1997-01-25 12:00:00,"19.775","-155.075",24.37
"4097",1997-01-26 12:00:00,"19.775","-155.075",24.24
"4098",1997-01-27 12:00:00,"19.775","-155.075",24.61
"4099",1997-01-28 12:00:00,"19.775","-155.075",24.36
"4100",1997-01-29 12:00:00,"19.775","-155.075",24.38
"4101",1997-01-30 12:00:00,"19.775","-155.075",24.28
"4102",1997-01-31 12:00:00,"19.775","-155.075",24.44
"4103",1997-02-01 12:00:00,"19.775","-155.075",24.49
"4104",1997-02-02 12:00:00,"19.775","-155.075",24.56
"4105",1997-02-03 12:00:00,"19.775","-155.075",24.66
"4106",1997-02-04 12:00:00,"19.775","-155.075",24.69
"4107",1997-02-05 12:00:00,"19.775","-155.075",24.7
"4108",1997-02-06 12:00:00,"19.775","-155.075",24.73
"4109",1997-02-07 12:00:00,"19.775","-155.075",24.71
"4110",1997-02-08 12:00:00,"19.775","-155.075",24.68
"4111",1997-02-09 12:00:00,"19.775","-155.075",24.46
"4112",1997-02-10 12:00:00,"19.775","-155.075",24.4
"4113",1997-02-11 12:00:00,"19.775","-155.075",24.38
"4114",1997-02-12 12:00:00,"19.775","-155.075",24.43
"4115",1997-02-13 12:00:00,"19.775","-155.075",24.45
"4116",1997-02-14 12:00:00,"19.775","-155.075",24.2
"4117",1997-02-15 12:00:00,"19.775","-155.075",24.15
"4118",1997-02-16 12:00:00,"19.775","-155.075",23.99
"4119",1997-02-17 12:00:00,"19.775","-155.075",24.3
"4120",1997-02-18 12:00:00,"19.775","-155.075",24.17
"4121",1997-02-19 12:00:00,"19.775","-155.075",24.41
"4122",1997-02-20 12:00:00,"19.775","-155.075",24.44
"4123",1997-02-21 12:00:00,"19.775","-155.075",24.48
"4124",1997-02-22 12:00:00,"19.775","-155.075",24.41
"4125",1997-02-23 12:00:00,"19.775","-155.075",24.38
"4126",1997-02-24 12:00:00,"19.775","-155.075",24.39
"4127",1997-02-25 12:00:00,"19.775","-155.075",24.43
"4128",1997-02-26 12:00:00,"19.775","-155.075",24.29
"4129",1997-02-27 12:00:00,"19.775","-155.075",24.24
"4130",1997-02-28 12:00:00,"19.775","-155.075",24.25
"4131",1997-03-01 12:00:00,"19.775","-155.075",24.32
"4132",1997-03-02 12:00:00,"19.775","-155.075",24.34
"4133",1997-03-03 12:00:00,"19.775","-155.075",24.41
"4134",1997-03-04 12:00:00,"19.775","-155.075",24.36
"4135",1997-03-05 12:00:00,"19.775","-155.075",24.26
"4136",1997-03-06 12:00:00,"19.775","-155.075",24.3
"4137",1997-03-07 12:00:00,"19.775","-155.075",24.27
"4138",1997-03-08 12:00:00,"19.775","-155.075",24.28
"4139",1997-03-09 12:00:00,"19.775","-155.075",24.21
"4140",1997-03-10 12:00:00,"19.775","-155.075",24.14
"4141",1997-03-11 12:00:00,"19.775","-155.075",24.03
"4142",1997-03-12 12:00:00,"19.775","-155.075",24.42
"4143",1997-03-13 12:00:00,"19.775","-155.075",24.66
"4144",1997-03-14 12:00:00,"19.775","-155.075",24.64
"4145",1997-03-15 12:00:00,"19.775","-155.075",24.64
"4146",1997-03-16 12:00:00,"19.775","-155.075",24.6
"4147",1997-03-17 12:00:00,"19.775","-155.075",24.61
"4148",1997-03-18 12:00:00,"19.775","-155.075",24.44
"4149",1997-03-19 12:00:00,"19.775","-155.075",24.34
"4150",1997-03-20 12:00:00,"19.775","-155.075",24.29
"4151",1997-03-21 12:00:00,"19.775","-155.075",24.3
"4152",1997-03-22 12:00:00,"19.775","-155.075",24.36
"4153",1997-03-23 12:00:00,"19.775","-155.075",24.34
"4154",1997-03-24 12:00:00,"19.775","-155.075",24.31
"4155",1997-03-25 12:00:00,"19.775","-155.075",24.23
"4156",1997-03-26 12:00:00,"19.775","-155.075",24.27
"4157",1997-03-27 12:00:00,"19.775","-155.075",24.25
"4158",1997-03-28 12:00:00,"19.775","-155.075",24.26
"4159",1997-03-29 12:00:00,"19.775","-155.075",24.19
"4160",1997-03-30 12:00:00,"19.775","-155.075",24.17
"4161",1997-03-31 12:00:00,"19.775","-155.075",24.14
"4162",1997-04-01 12:00:00,"19.775","-155.075",24.12
"4163",1997-04-02 12:00:00,"19.775","-155.075",24.19
"4164",1997-04-03 12:00:00,"19.775","-155.075",24.4
"4165",1997-04-04 12:00:00,"19.775","-155.075",24.22
"4166",1997-04-05 12:00:00,"19.775","-155.075",24.18
"4167",1997-04-06 12:00:00,"19.775","-155.075",24.11
"4168",1997-04-07 12:00:00,"19.775","-155.075",24.08
"4169",1997-04-08 12:00:00,"19.775","-155.075",24.14
"4170",1997-04-09 12:00:00,"19.775","-155.075",24.18
"4171",1997-04-10 12:00:00,"19.775","-155.075",24.35
"4172",1997-04-11 12:00:00,"19.775","-155.075",24.39
"4173",1997-04-12 12:00:00,"19.775","-155.075",24.53
"4174",1997-04-13 12:00:00,"19.775","-155.075",24.53
"4175",1997-04-14 12:00:00,"19.775","-155.075",24.47
"4176",1997-04-15 12:00:00,"19.775","-155.075",24.5
"4177",1997-04-16 12:00:00,"19.775","-155.075",24.48
"4178",1997-04-17 12:00:00,"19.775","-155.075",24.55
"4179",1997-04-18 12:00:00,"19.775","-155.075",24.54
"4180",1997-04-19 12:00:00,"19.775","-155.075",24.56
"4181",1997-04-20 12:00:00,"19.775","-155.075",24.57
"4182",1997-04-21 12:00:00,"19.775","-155.075",24.61
"4183",1997-04-22 12:00:00,"19.775","-155.075",24.57
"4184",1997-04-23 12:00:00,"19.775","-155.075",24.52
"4185",1997-04-24 12:00:00,"19.775","-155.075",24.45
"4186",1997-04-25 12:00:00,"19.775","-155.075",24.34
"4187",1997-04-26 12:00:00,"19.775","-155.075",24.41
"4188",1997-04-27 12:00:00,"19.775","-155.075",24.67
"4189",1997-04-28 12:00:00,"19.775","-155.075",24.75
"4190",1997-04-29 12:00:00,"19.775","-155.075",24.8
"4191",1997-04-30 12:00:00,"19.775","-155.075",24.85
"4192",1997-05-01 12:00:00,"19.775","-155.075",24.84
"4193",1997-05-02 12:00:00,"19.775","-155.075",24.88
"4194",1997-05-03 12:00:00,"19.775","-155.075",24.66
"4195",1997-05-04 12:00:00,"19.775","-155.075",24.62
"4196",1997-05-05 12:00:00,"19.775","-155.075",24.56
"4197",1997-05-06 12:00:00,"19.775","-155.075",24.75
"4198",1997-05-07 12:00:00,"19.775","-155.075",24.79
"4199",1997-05-08 12:00:00,"19.775","-155.075",24.83
"4200",1997-05-09 12:00:00,"19.775","-155.075",24.98
"4201",1997-05-10 12:00:00,"19.775","-155.075",25.2
"4202",1997-05-11 12:00:00,"19.775","-155.075",24.96
"4203",1997-05-12 12:00:00,"19.775","-155.075",24.89
"4204",1997-05-13 12:00:00,"19.775","-155.075",24.93
"4205",1997-05-14 12:00:00,"19.775","-155.075",24.96
"4206",1997-05-15 12:00:00,"19.775","-155.075",24.97
"4207",1997-05-16 12:00:00,"19.775","-155.075",24.91
"4208",1997-05-17 12:00:00,"19.775","-155.075",24.9
"4209",1997-05-18 12:00:00,"19.775","-155.075",25.01
"4210",1997-05-19 12:00:00,"19.775","-155.075",24.94
"4211",1997-05-20 12:00:00,"19.775","-155.075",24.94
"4212",1997-05-21 12:00:00,"19.775","-155.075",24.87
"4213",1997-05-22 12:00:00,"19.775","-155.075",25.47
"4214",1997-05-23 12:00:00,"19.775","-155.075",25.59
"4215",1997-05-24 12:00:00,"19.775","-155.075",25.65
"4216",1997-05-25 12:00:00,"19.775","-155.075",25.49
"4217",1997-05-26 12:00:00,"19.775","-155.075",25.47
"4218",1997-05-27 12:00:00,"19.775","-155.075",25.43
"4219",1997-05-28 12:00:00,"19.775","-155.075",25.58
"4220",1997-05-29 12:00:00,"19.775","-155.075",25.58
"4221",1997-05-30 12:00:00,"19.775","-155.075",25.39
"4222",1997-05-31 12:00:00,"19.775","-155.075",25.46
"4223",1997-06-01 12:00:00,"19.775","-155.075",25.55
"4224",1997-06-02 12:00:00,"19.775","-155.075",25.53
"4225",1997-06-03 12:00:00,"19.775","-155.075",25.48
"4226",1997-06-04 12:00:00,"19.775","-155.075",25.64
"4227",1997-06-05 12:00:00,"19.775","-155.075",25.71
"4228",1997-06-06 12:00:00,"19.775","-155.075",25.77
"4229",1997-06-07 12:00:00,"19.775","-155.075",25.63
"4230",1997-06-08 12:00:00,"19.775","-155.075",25.69
"4231",1997-06-09 12:00:00,"19.775","-155.075",25.81
"4232",1997-06-10 12:00:00,"19.775","-155.075",25.82
"4233",1997-06-11 12:00:00,"19.775","-155.075",25.84
"4234",1997-06-12 12:00:00,"19.775","-155.075",25.86
"4235",1997-06-13 12:00:00,"19.775","-155.075",25.83
"4236",1997-06-14 12:00:00,"19.775","-155.075",25.86
"4237",1997-06-15 12:00:00,"19.775","-155.075",25.69
"4238",1997-06-16 12:00:00,"19.775","-155.075",25.66
"4239",1997-06-17 12:00:00,"19.775","-155.075",25.8
"4240",1997-06-18 12:00:00,"19.775","-155.075",25.79
"4241",1997-06-19 12:00:00,"19.775","-155.075",25.82
"4242",1997-06-20 12:00:00,"19.775","-155.075",25.76
"4243",1997-06-21 12:00:00,"19.775","-155.075",25.68
"4244",1997-06-22 12:00:00,"19.775","-155.075",25.7
"4245",1997-06-23 12:00:00,"19.775","-155.075",25.85
"4246",1997-06-24 12:00:00,"19.775","-155.075",25.88
"4247",1997-06-25 12:00:00,"19.775","-155.075",25.87
"4248",1997-06-26 12:00:00,"19.775","-155.075",25.7
"4249",1997-06-27 12:00:00,"19.775","-155.075",25.73
"4250",1997-06-28 12:00:00,"19.775","-155.075",25.83
"4251",1997-06-29 12:00:00,"19.775","-155.075",26.1
"4252",1997-06-30 12:00:00,"19.775","-155.075",26.25
"4253",1997-07-01 12:00:00,"19.775","-155.075",26.2
"4254",1997-07-02 12:00:00,"19.775","-155.075",26.29
"4255",1997-07-03 12:00:00,"19.775","-155.075",26.22
"4256",1997-07-04 12:00:00,"19.775","-155.075",26.18
"4257",1997-07-05 12:00:00,"19.775","-155.075",26.12
"4258",1997-07-06 12:00:00,"19.775","-155.075",26.17
"4259",1997-07-07 12:00:00,"19.775","-155.075",26.17
"4260",1997-07-08 12:00:00,"19.775","-155.075",26.19
"4261",1997-07-09 12:00:00,"19.775","-155.075",26.14
"4262",1997-07-10 12:00:00,"19.775","-155.075",26.11
"4263",1997-07-11 12:00:00,"19.775","-155.075",26.09
"4264",1997-07-12 12:00:00,"19.775","-155.075",26.23
"4265",1997-07-13 12:00:00,"19.775","-155.075",26.28
"4266",1997-07-14 12:00:00,"19.775","-155.075",26.27
"4267",1997-07-15 12:00:00,"19.775","-155.075",26.24
"4268",1997-07-16 12:00:00,"19.775","-155.075",26.2
"4269",1997-07-17 12:00:00,"19.775","-155.075",26.16
"4270",1997-07-18 12:00:00,"19.775","-155.075",26.21
"4271",1997-07-19 12:00:00,"19.775","-155.075",26.32
"4272",1997-07-20 12:00:00,"19.775","-155.075",26.36
"4273",1997-07-21 12:00:00,"19.775","-155.075",26.38
"4274",1997-07-22 12:00:00,"19.775","-155.075",26.25
"4275",1997-07-23 12:00:00,"19.775","-155.075",26.41
"4276",1997-07-24 12:00:00,"19.775","-155.075",26.28
"4277",1997-07-25 12:00:00,"19.775","-155.075",26.36
"4278",1997-07-26 12:00:00,"19.775","-155.075",26.34
"4279",1997-07-27 12:00:00,"19.775","-155.075",26.48
"4280",1997-07-28 12:00:00,"19.775","-155.075",26.65
"4281",1997-07-29 12:00:00,"19.775","-155.075",26.63
"4282",1997-07-30 12:00:00,"19.775","-155.075",26.51
"4283",1997-07-31 12:00:00,"19.775","-155.075",26.35
"4284",1997-08-01 12:00:00,"19.775","-155.075",26.33
"4285",1997-08-02 12:00:00,"19.775","-155.075",26.29
"4286",1997-08-03 12:00:00,"19.775","-155.075",26.37
"4287",1997-08-04 12:00:00,"19.775","-155.075",26.41
"4288",1997-08-05 12:00:00,"19.775","-155.075",26.37
"4289",1997-08-06 12:00:00,"19.775","-155.075",26.38
"4290",1997-08-07 12:00:00,"19.775","-155.075",26.4
"4291",1997-08-08 12:00:00,"19.775","-155.075",26.43
"4292",1997-08-09 12:00:00,"19.775","-155.075",26.57
"4293",1997-08-10 12:00:00,"19.775","-155.075",26.62
"4294",1997-08-11 12:00:00,"19.775","-155.075",26.58
"4295",1997-08-12 12:00:00,"19.775","-155.075",26.58
"4296",1997-08-13 12:00:00,"19.775","-155.075",26.53
"4297",1997-08-14 12:00:00,"19.775","-155.075",26.58
"4298",1997-08-15 12:00:00,"19.775","-155.075",26.73
"4299",1997-08-16 12:00:00,"19.775","-155.075",26.8
"4300",1997-08-17 12:00:00,"19.775","-155.075",26.85
"4301",1997-08-18 12:00:00,"19.775","-155.075",26.85
"4302",1997-08-19 12:00:00,"19.775","-155.075",26.67
"4303",1997-08-20 12:00:00,"19.775","-155.075",26.6
"4304",1997-08-21 12:00:00,"19.775","-155.075",26.65
"4305",1997-08-22 12:00:00,"19.775","-155.075",26.88
"4306",1997-08-23 12:00:00,"19.775","-155.075",26.9
"4307",1997-08-24 12:00:00,"19.775","-155.075",26.74
"4308",1997-08-25 12:00:00,"19.775","-155.075",26.42
"4309",1997-08-26 12:00:00,"19.775","-155.075",26.69
"4310",1997-08-27 12:00:00,"19.775","-155.075",26.79
"4311",1997-08-28 12:00:00,"19.775","-155.075",26.86
"4312",1997-08-29 12:00:00,"19.775","-155.075",27.02
"4313",1997-08-30 12:00:00,"19.775","-155.075",26.97
"4314",1997-08-31 12:00:00,"19.775","-155.075",26.9
"4315",1997-09-01 12:00:00,"19.775","-155.075",26.8
"4316",1997-09-02 12:00:00,"19.775","-155.075",26.79
"4317",1997-09-03 12:00:00,"19.775","-155.075",26.97
"4318",1997-09-04 12:00:00,"19.775","-155.075",26.97
"4319",1997-09-05 12:00:00,"19.775","-155.075",26.97
"4320",1997-09-06 12:00:00,"19.775","-155.075",26.88
"4321",1997-09-07 12:00:00,"19.775","-155.075",26.72
"4322",1997-09-08 12:00:00,"19.775","-155.075",26.68
"4323",1997-09-09 12:00:00,"19.775","-155.075",26.68
"4324",1997-09-10 12:00:00,"19.775","-155.075",26.75
"4325",1997-09-11 12:00:00,"19.775","-155.075",26.85
"4326",1997-09-12 12:00:00,"19.775","-155.075",26.85
"4327",1997-09-13 12:00:00,"19.775","-155.075",26.93
"4328",1997-09-14 12:00:00,"19.775","-155.075",26.81
"4329",1997-09-15 12:00:00,"19.775","-155.075",26.77
"4330",1997-09-16 12:00:00,"19.775","-155.075",26.68
"4331",1997-09-17 12:00:00,"19.775","-155.075",26.78
"4332",1997-09-18 12:00:00,"19.775","-155.075",26.82
"4333",1997-09-19 12:00:00,"19.775","-155.075",26.7
"4334",1997-09-20 12:00:00,"19.775","-155.075",26.85
"4335",1997-09-21 12:00:00,"19.775","-155.075",26.82
"4336",1997-09-22 12:00:00,"19.775","-155.075",26.78
"4337",1997-09-23 12:00:00,"19.775","-155.075",26.7
"4338",1997-09-24 12:00:00,"19.775","-155.075",27.02
"4339",1997-09-25 12:00:00,"19.775","-155.075",27.13
"4340",1997-09-26 12:00:00,"19.775","-155.075",27.23
"4341",1997-09-27 12:00:00,"19.775","-155.075",27.14
"4342",1997-09-28 12:00:00,"19.775","-155.075",26.98
"4343",1997-09-29 12:00:00,"19.775","-155.075",26.91
"4344",1997-09-30 12:00:00,"19.775","-155.075",26.88
"4345",1997-10-01 12:00:00,"19.775","-155.075",26.79
"4346",1997-10-02 12:00:00,"19.775","-155.075",26.66
"4347",1997-10-03 12:00:00,"19.775","-155.075",26.66
"4348",1997-10-04 12:00:00,"19.775","-155.075",26.62
"4349",1997-10-05 12:00:00,"19.775","-155.075",26.66
"4350",1997-10-06 12:00:00,"19.775","-155.075",26.61
"4351",1997-10-07 12:00:00,"19.775","-155.075",26.63
"4352",1997-10-08 12:00:00,"19.775","-155.075",26.64
"4353",1997-10-09 12:00:00,"19.775","-155.075",26.83
"4354",1997-10-10 12:00:00,"19.775","-155.075",26.88
"4355",1997-10-11 12:00:00,"19.775","-155.075",26.88
"4356",1997-10-12 12:00:00,"19.775","-155.075",26.95
"4357",1997-10-13 12:00:00,"19.775","-155.075",26.55
"4358",1997-10-14 12:00:00,"19.775","-155.075",26.55
"4359",1997-10-15 12:00:00,"19.775","-155.075",26.58
"4360",1997-10-16 12:00:00,"19.775","-155.075",26.64
"4361",1997-10-17 12:00:00,"19.775","-155.075",26.56
"4362",1997-10-18 12:00:00,"19.775","-155.075",26.7
"4363",1997-10-19 12:00:00,"19.775","-155.075",26.74
"4364",1997-10-20 12:00:00,"19.775","-155.075",26.94
"4365",1997-10-21 12:00:00,"19.775","-155.075",26.81
"4366",1997-10-22 12:00:00,"19.775","-155.075",26.53
"4367",1997-10-23 12:00:00,"19.775","-155.075",26.56
"4368",1997-10-24 12:00:00,"19.775","-155.075",26.57
"4369",1997-10-25 12:00:00,"19.775","-155.075",26.43
"4370",1997-10-26 12:00:00,"19.775","-155.075",26.4
"4371",1997-10-27 12:00:00,"19.775","-155.075",26.29
"4372",1997-10-28 12:00:00,"19.775","-155.075",26.31
"4373",1997-10-29 12:00:00,"19.775","-155.075",26.23
"4374",1997-10-30 12:00:00,"19.775","-155.075",26.09
"4375",1997-10-31 12:00:00,"19.775","-155.075",26.26
"4376",1997-11-01 12:00:00,"19.775","-155.075",26.42
"4377",1997-11-02 12:00:00,"19.775","-155.075",26.35
"4378",1997-11-03 12:00:00,"19.775","-155.075",26.51
"4379",1997-11-04 12:00:00,"19.775","-155.075",26.36
"4380",1997-11-05 12:00:00,"19.775","-155.075",26.12
"4381",1997-11-06 12:00:00,"19.775","-155.075",25.91
"4382",1997-11-07 12:00:00,"19.775","-155.075",26.05
"4383",1997-11-08 12:00:00,"19.775","-155.075",26.1
"4384",1997-11-09 12:00:00,"19.775","-155.075",26.05
"4385",1997-11-10 12:00:00,"19.775","-155.075",26.14
"4386",1997-11-11 12:00:00,"19.775","-155.075",26.18
"4387",1997-11-12 12:00:00,"19.775","-155.075",26.19
"4388",1997-11-13 12:00:00,"19.775","-155.075",26.14
"4389",1997-11-14 12:00:00,"19.775","-155.075",26.1
"4390",1997-11-15 12:00:00,"19.775","-155.075",26.03
"4391",1997-11-16 12:00:00,"19.775","-155.075",25.96
"4392",1997-11-17 12:00:00,"19.775","-155.075",25.94
"4393",1997-11-18 12:00:00,"19.775","-155.075",26.07
"4394",1997-11-19 12:00:00,"19.775","-155.075",26.3
"4395",1997-11-20 12:00:00,"19.775","-155.075",26.12
"4396",1997-11-21 12:00:00,"19.775","-155.075",26.03
"4397",1997-11-22 12:00:00,"19.775","-155.075",25.88
"4398",1997-11-23 12:00:00,"19.775","-155.075",25.87
"4399",1997-11-24 12:00:00,"19.775","-155.075",25.87
"4400",1997-11-25 12:00:00,"19.775","-155.075",25.88
"4401",1997-11-26 12:00:00,"19.775","-155.075",25.65
"4402",1997-11-27 12:00:00,"19.775","-155.075",25.72
"4403",1997-11-28 12:00:00,"19.775","-155.075",25.55
"4404",1997-11-29 12:00:00,"19.775","-155.075",25.6
"4405",1997-11-30 12:00:00,"19.775","-155.075",25.42
"4406",1997-12-01 12:00:00,"19.775","-155.075",25.35
"4407",1997-12-02 12:00:00,"19.775","-155.075",25.27
"4408",1997-12-03 12:00:00,"19.775","-155.075",25.2
"4409",1997-12-04 12:00:00,"19.775","-155.075",24.9
"4410",1997-12-05 12:00:00,"19.775","-155.075",25.01
"4411",1997-12-06 12:00:00,"19.775","-155.075",24.9
"4412",1997-12-07 12:00:00,"19.775","-155.075",24.93
"4413",1997-12-08 12:00:00,"19.775","-155.075",24.75
"4414",1997-12-09 12:00:00,"19.775","-155.075",24.68
"4415",1997-12-10 12:00:00,"19.775","-155.075",24.57
"4416",1997-12-11 12:00:00,"19.775","-155.075",24.58
"4417",1997-12-12 12:00:00,"19.775","-155.075",24.83
"4418",1997-12-13 12:00:00,"19.775","-155.075",24.9
"4419",1997-12-14 12:00:00,"19.775","-155.075",24.81
"4420",1997-12-15 12:00:00,"19.775","-155.075",24.71
"4421",1997-12-16 12:00:00,"19.775","-155.075",24.7
"4422",1997-12-17 12:00:00,"19.775","-155.075",24.69
"4423",1997-12-18 12:00:00,"19.775","-155.075",24.8
"4424",1997-12-19 12:00:00,"19.775","-155.075",24.84
"4425",1997-12-20 12:00:00,"19.775","-155.075",24.81
"4426",1997-12-21 12:00:00,"19.775","-155.075",24.75
"4427",1997-12-22 12:00:00,"19.775","-155.075",24.72
"4428",1997-12-23 12:00:00,"19.775","-155.075",24.64
"4429",1997-12-24 12:00:00,"19.775","-155.075",24.71
"4430",1997-12-25 12:00:00,"19.775","-155.075",24.8
"4431",1997-12-26 12:00:00,"19.775","-155.075",24.73
"4432",1997-12-27 12:00:00,"19.775","-155.075",24.74
"4433",1997-12-28 12:00:00,"19.775","-155.075",24.6
"4434",1997-12-29 12:00:00,"19.775","-155.075",24.52
"4435",1997-12-30 12:00:00,"19.775","-155.075",24.48
"4436",1997-12-31 12:00:00,"19.775","-155.075",24.42
"4437",1998-01-01 12:00:00,"19.775","-155.075",24.45
"4438",1998-01-02 12:00:00,"19.775","-155.075",24.51
"4439",1998-01-03 12:00:00,"19.775","-155.075",24.41
"4440",1998-01-04 12:00:00,"19.775","-155.075",24.43
"4441",1998-01-05 12:00:00,"19.775","-155.075",24.42
"4442",1998-01-06 12:00:00,"19.775","-155.075",24.43
"4443",1998-01-07 12:00:00,"19.775","-155.075",24.34
"4444",1998-01-08 12:00:00,"19.775","-155.075",24.34
"4445",1998-01-09 12:00:00,"19.775","-155.075",24.39
"4446",1998-01-10 12:00:00,"19.775","-155.075",24.4
"4447",1998-01-11 12:00:00,"19.775","-155.075",24.1
"4448",1998-01-12 12:00:00,"19.775","-155.075",23.95
"4449",1998-01-13 12:00:00,"19.775","-155.075",24.06
"4450",1998-01-14 12:00:00,"19.775","-155.075",24.12
"4451",1998-01-15 12:00:00,"19.775","-155.075",24.16
"4452",1998-01-16 12:00:00,"19.775","-155.075",24.21
"4453",1998-01-17 12:00:00,"19.775","-155.075",24.1
"4454",1998-01-18 12:00:00,"19.775","-155.075",23.98
"4455",1998-01-19 12:00:00,"19.775","-155.075",24.07
"4456",1998-01-20 12:00:00,"19.775","-155.075",24.13
"4457",1998-01-21 12:00:00,"19.775","-155.075",24.17
"4458",1998-01-22 12:00:00,"19.775","-155.075",24.14
"4459",1998-01-23 12:00:00,"19.775","-155.075",24.21
"4460",1998-01-24 12:00:00,"19.775","-155.075",24.21
"4461",1998-01-25 12:00:00,"19.775","-155.075",24.36
"4462",1998-01-26 12:00:00,"19.775","-155.075",24.34
"4463",1998-01-27 12:00:00,"19.775","-155.075",24.28
"4464",1998-01-28 12:00:00,"19.775","-155.075",23.98
"4465",1998-01-29 12:00:00,"19.775","-155.075",24.05
"4466",1998-01-30 12:00:00,"19.775","-155.075",23.78
"4467",1998-01-31 12:00:00,"19.775","-155.075",23.84
"4468",1998-02-01 12:00:00,"19.775","-155.075",23.74
"4469",1998-02-02 12:00:00,"19.775","-155.075",23.89
"4470",1998-02-03 12:00:00,"19.775","-155.075",23.91
"4471",1998-02-04 12:00:00,"19.775","-155.075",23.97
"4472",1998-02-05 12:00:00,"19.775","-155.075",23.99
"4473",1998-02-06 12:00:00,"19.775","-155.075",23.97
"4474",1998-02-07 12:00:00,"19.775","-155.075",23.94
"4475",1998-02-08 12:00:00,"19.775","-155.075",23.96
"4476",1998-02-09 12:00:00,"19.775","-155.075",23.91
"4477",1998-02-10 12:00:00,"19.775","-155.075",23.99
"4478",1998-02-11 12:00:00,"19.775","-155.075",24
"4479",1998-02-12 12:00:00,"19.775","-155.075",24.07
"4480",1998-02-13 12:00:00,"19.775","-155.075",24.04
"4481",1998-02-14 12:00:00,"19.775","-155.075",24.02
"4482",1998-02-15 12:00:00,"19.775","-155.075",23.99
"4483",1998-02-16 12:00:00,"19.775","-155.075",23.93
"4484",1998-02-17 12:00:00,"19.775","-155.075",23.89
"4485",1998-02-18 12:00:00,"19.775","-155.075",23.83
"4486",1998-02-19 12:00:00,"19.775","-155.075",23.85
"4487",1998-02-20 12:00:00,"19.775","-155.075",23.93
